account_id,frequency,disp_id,card_type,card_issued,order_insurance_pay,order_household_pay,order_loan_pay,order_lease_pay,district_id,district_name,region,nInhabitants,demo_avg_salary,demo_unemploy_rate95,demo_unemploy_rate96,nEnterpreneurs,nCrimes95,nCrimes96,nYearMonth,nCredit,nWithdraw,nCCWithdraw,nCreditCash,nCol_from_bank,nWithdrawCash,nRemitt,nInsurrance,nStatement,nIntCredit,nSancInt,nHousehold,nPension,nLoanPay,avgMonthly_balance,avgMonthly_amount,avgMonthly_withdrawal_card,avgMonthly_credit_cash,avgMonthly_collection_bank,avgMonthly_withdrawal_cash,avgMonthly_remittance,avgMonthly_insurance,avgMonthly_statement,avgMonthly_credited,avgMonthly_sanc_interest,avgMonthly_household,avgMonthly_pension,avgMonthly_loan,loan_id,loan_issued,loan_amount,loan_duration,loan_payments,loan_status
6075,"POPLATEK MESICNE",7339,NULL,NULL,0.0,0.0,8499.0,0.0,19,Prachatice,"south Bohemia",51428,8402,3.1,3.98,120,999,1099,28,65,63,65,65,65,65,65,0,0,0,0,0,0,0,67741.8929,643.8214,0.0000,7547.0000,0.0000,6049.6429,910.6071,0.0000,11.7857,57.0714,0.0000,2646.4286,0.0000,910.6071,6237,1998-01-06,407952,48,8499.00,D
6083,"POPLATEK TYDNE",7348,NULL,NULL,0.0,0.0,7518.0,0.0,6,"Kutna Hora","central Bohemia",77963,8546,2.9,4.02,126,2640,3120,28,94,111,94,94,94,94,94,0,0,0,0,0,0,0,346806.5000,11810.5000,0.0000,44488.0714,0.0000,41341.6071,3222.0000,0.0000,24.6429,256.0357,30.5357,8532.1429,0.0000,3222.0000,6239,1997-09-28,360864,48,7518.00,D
6097,"POPLATEK MESICNE",7366,NULL,NULL,0.0,3155.0,0.0,0.0,29,Rokycany,"west Bohemia",45714,8843,2.8,3.60,113,818,888,19,41,62,41,41,41,41,41,0,0,0,0,0,0,0,145536.7368,1557.8421,0.0000,9130.1579,0.0000,4811.3158,2861.1579,0.0000,10.2632,100.1579,0.0000,2324.7368,0.0000,536.4211,6242,1997-10-22,26208,36,728.00,C
6118,"POPLATEK TYDNE",7390,NULL,NULL,0.0,0.0,7518.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,58,188,211,188,188,188,188,188,0,0,0,0,0,0,0,312596.4138,4123.3621,0.0000,26188.2241,0.0000,21540.6207,4277.4828,0.0000,27.9310,285.4138,2.9138,5429.3103,0.0000,4277.4828,6244,1995-01-08,270648,36,7518.00,B
6138,"POPLATEK MESICNE",7411,NULL,NULL,0.0,0.0,2817.3,0.0,54,"Brno - mesto","south Moravia",387570,9897,1.6,1.96,140,18721,18696,24,48,66,48,48,48,48,48,0,0,0,0,0,0,0,113862.2083,1771.2917,0.0000,204.1667,17608.3333,6166.1667,10147.1250,0.0000,11.2500,95.5833,0.0000,8151.7500,0.0000,1995.3750,6249,1997-07-30,67608,24,2817.00,C
6148,"POPLATEK MESICNE",7422,classic,1996-09-08,0.0,7847.0,0.0,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,61,126,290,126,126,126,126,126,0,0,0,0,0,0,0,422915.8689,1931.4754,808.1967,24701.1475,0.0000,14166.9672,8054.8361,0.0000,13.5246,260.3279,0.0000,7075.1639,0.0000,979.6721,6253,1994-11-04,59760,24,2490.00,A
6157,"POPLATEK MESICNE",7434,classic,1997-12-23,0.0,0.0,5165.2,0.0,34,Chomutov,"north Bohemia",125236,9675,6.4,7.68,100,5323,5190,26,78,106,78,78,78,78,78,0,0,0,0,0,0,0,441160.5385,12407.1538,426.9231,51641.5000,0.0000,38638.2308,10441.7692,0.0000,12.1154,220.3462,0.0000,8057.9231,0.0000,2383.8462,6254,1997-12-28,247920,48,5165.00,C
6158,"POPLATEK MESICNE",7435,NULL,NULL,0.0,0.0,5165.2,0.0,67,Bruntal,"north Moravia",106054,8110,5.7,6.55,109,3244,3079,32,53,57,53,53,53,53,53,0,0,0,0,0,0,0,167955.2188,2999.1875,0.0000,16577.4375,0.0000,13047.2813,1775.4688,0.0000,5.1563,160.6875,0.2188,0.0000,0.0000,1775.4688,6255,1997-02-08,247920,48,5165.00,D
6226,"POPLATEK TYDNE",7521,NULL,NULL,0.0,0.0,6643.7,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,66,142,225,142,142,142,142,142,0,0,0,0,0,0,0,412538.3182,16141.9242,0.0000,1665.1515,42579.8636,38232.6061,4832.0000,0.0000,27.2727,256.9091,0.0000,0.0000,0.0000,4832.0000,6272,1994-12-20,398640,60,6644.00,C
6265,"POPLATEK MESICNE",7567,classic,1997-09-18,0.0,0.0,3639.5,0.0,5,Kolin,"central Bohemia",95616,9307,3.8,4.43,118,2616,3040,26,71,112,71,71,71,71,71,0,0,0,0,0,0,0,421783.0000,14237.8846,346.1538,43454.7308,0.0000,32613.7308,9374.4615,0.0000,13.8462,202.3462,0.0000,6714.4615,0.0000,2660.0000,6278,1997-06-10,87360,24,3640.00,C
6273,"POPLATEK MESICNE",7576,classic,1998-01-18,0.0,0.0,3639.5,0.0,38,Louny,"north Bohemia",85852,8965,7.0,8.23,104,2653,2822,66,155,219,155,155,155,155,155,0,0,0,0,0,0,0,310913.7727,11338.1212,57.5758,27522.0455,0.0000,25348.3788,1323.6364,0.0000,12.7273,201.6364,0.0000,0.0000,0.0000,1323.6364,6279,1994-06-07,87360,24,3640.00,A
6289,"POPLATEK MESICNE",7594,NULL,NULL,0.0,0.0,1784.5,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,45,117,149,117,117,117,117,117,0,0,0,0,0,0,0,397968.2000,12459.8000,0.0000,39217.6222,0.0000,36687.8889,1150.3333,0.0000,12.6667,249.9556,0.0000,0.0000,0.0000,1150.3333,6283,1996-08-11,85632,48,1784.00,C
6353,"POPLATEK MESICNE",7672,classic,1998-01-22,0.0,586.0,0.0,0.0,26,"Plzen - mesto","west Bohemia",170449,10787,2.6,3.09,131,6041,6261,62,123,339,123,123,123,123,123,0,0,0,0,0,0,0,342408.5161,1067.4516,164.5161,26207.0161,0.0000,18219.6774,6943.9355,0.0000,13.5484,188.5645,0.0000,529.2903,0.0000,1009.7419,6294,1995-02-12,79920,60,1332.00,C
6358,"POPLATEK MESICNE",7678,NULL,NULL,0.0,0.0,5632.8,0.0,3,Beroun,"central Bohemia",75232,8980,1.9,2.21,111,2824,2813,44,92,176,92,92,92,92,92,0,0,0,0,0,0,0,304301.4545,7214.7045,0.0000,377.2727,36101.4318,20499.7045,15302.7500,0.0000,12.9545,160.4091,0.0000,11590.0909,0.0000,3712.6591,6296,1996-08-06,270384,48,5633.00,C
6363,"POPLATEK MESICNE",7683,gold,1998-05-18,0.0,0.0,1459.0,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,65,134,220,134,134,134,134,134,0,0,0,0,0,0,0,282831.1846,1084.9538,375.3846,13025.5385,0.0000,11504.6154,269.3538,0.0000,13.8462,208.7692,0.0000,0.0000,0.0000,269.3538,6297,1994-10-25,17508,12,1459.00,A
6397,"POPLATEK MESICNE",7723,NULL,NULL,0.0,0.0,3016.7,0.0,48,"Rychnov nad Kneznou","east Bohemia",78955,9060,1.7,2.44,124,1655,1717,46,97,150,97,97,97,97,97,0,0,0,0,0,0,0,236769.2609,10700.0652,0.0000,621.7391,19280.4348,16768.2826,1770.8478,0.0000,13.0435,161.3261,0.0000,0.0000,0.0000,1770.8478,6302,1996-09-16,181020,60,3017.00,C
6400,"POPLATEK PO OBRATU",7727,NULL,NULL,0.0,0.0,3016.7,0.0,31,Tachov,"west Bohemia",51313,8930,3.5,4.20,108,1328,1452,39,93,181,93,93,93,93,93,0,0,0,0,0,0,0,301042.3333,11098.8718,0.0000,26334.4615,0.0000,13901.4615,12253.7692,5499.5897,71.7949,164.0513,0.5897,5255.3846,0.0000,1392.4615,6303,1996-02-12,72408,24,3017.00,B
6425,"POPLATEK MESICNE",7753,NULL,NULL,0.0,0.0,3057.0,0.0,31,Tachov,"west Bohemia",51313,8930,3.5,4.20,108,1328,1452,70,150,281,150,150,150,150,150,0,0,0,0,0,0,0,164708.3857,388.4571,0.0000,13727.1429,0.0000,12918.2857,524.0571,0.0000,13.7143,103.6571,0.0000,4375.7143,0.0000,524.0571,6306,1994-12-20,36684,12,3057.00,A
6434,"POPLATEK MESICNE",7765,NULL,NULL,0.0,0.0,4589.2,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,44,88,151,88,88,88,88,88,0,0,0,0,0,0,0,268910.8409,3723.0000,0.0000,29997.2955,0.0000,23334.5227,5949.0227,0.0000,10.5682,165.8864,0.0000,3445.9318,0.0000,2503.0909,6309,1996-11-11,110136,24,4589.00,A
6440,"POPLATEK MESICNE",7772,NULL,NULL,0.0,0.0,2881.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,26,59,76,59,59,59,59,59,0,0,0,0,0,0,0,274121.2308,10080.2692,0.0000,27918.6538,0.0000,26008.9231,1329.6923,0.0000,12.6923,184.6923,0.0000,0.0000,0.0000,1329.6923,6310,1997-06-17,34572,12,2881.00,A
6453,"POPLATEK MESICNE",7787,NULL,NULL,0.0,1514.0,0.0,0.0,34,Chomutov,"north Bohemia",125236,9675,6.4,7.68,100,5323,5190,30,75,151,75,75,75,75,75,0,0,0,0,0,0,0,173436.9000,679.6667,0.0000,6054.6667,0.0000,3098.6667,2362.6000,450.8333,12.0000,86.2667,0.0000,1261.6667,0.0000,70.9333,6312,1998-05-17,10944,36,304.00,C
6461,"POPLATEK MESICNE",7796,classic,1998-04-27,0.0,0.0,4192.5,0.0,50,Svitavy,"east Bohemia",102609,8187,4.8,5.45,94,2123,2134,30,81,98,81,81,81,81,81,0,0,0,0,0,0,0,365461.5333,18589.6333,0.0000,33070.6000,0.0000,29906.3333,2515.8000,0.0000,13.5000,202.1667,0.0000,0.0000,0.0000,2515.8000,6313,1997-06-15,150912,36,4192.00,C
6472,"POPLATEK MESICNE",7814,NULL,NULL,0.0,0.0,3597.0,0.0,61,Trebic,"south Moravia",117897,8814,4.7,5.74,107,2112,2059,59,121,224,121,121,121,121,121,0,0,0,0,0,0,0,386155.4068,17029.6441,0.0000,67.7966,41711.8136,40298.2712,731.5932,0.0000,13.7288,249.7966,0.0000,0.0000,0.0000,731.5932,6315,1995-02-06,43164,12,3597.00,A
6473,"POPLATEK MESICNE",7815,NULL,NULL,0.0,0.0,6408.8,0.0,12,Pribram,"central Bohemia",107870,8754,3.8,4.31,137,3804,3868,72,178,251,178,178,178,178,178,0,0,0,0,0,0,0,308031.3194,17343.1944,0.0000,38051.8056,0.0000,36925.7917,890.1389,0.0000,13.9583,178.2917,0.0972,0.0000,0.0000,890.1389,6316,1994-05-26,76908,12,6409.00,B
6495,"POPLATEK MESICNE",7843,NULL,NULL,0.0,8606.0,0.0,0.0,6,"Kutna Hora","central Bohemia",77963,8546,2.9,4.02,126,2640,3120,30,65,112,65,65,65,65,65,0,0,0,0,0,0,0,226895.7667,807.9000,0.0000,19965.1333,0.0000,9798.6667,9504.2000,0.0000,12.0000,145.6333,0.0000,7171.6667,0.0000,2332.5333,6320,1998-04-28,104964,12,8747.00,C
6505,"POPLATEK MESICNE",7855,classic,1998-09-24,0.0,0.0,3207.8,0.0,7,Melnik,"central Bohemia",94725,9920,2.2,2.87,130,4289,4846,16,26,23,26,26,26,26,26,0,0,0,0,0,0,0,139516.8750,2495.6250,0.0000,12882.1875,0.0000,9972.5000,601.5000,0.0000,3.7500,187.4375,0.0000,0.0000,0.0000,601.5000,6321,1998-10-08,38496,12,3208.00,C
6510,"POPLATEK MESICNE",7862,classic,1998-12-24,0.0,0.0,3207.8,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,25,68,78,68,68,68,68,68,0,0,0,0,0,0,0,319369.5200,22186.5200,0.0000,36195.1600,0.0000,32061.0800,2566.4000,0.0000,13.8000,180.2800,0.0000,0.0000,0.0000,2566.4000,6322,1997-05-06,76992,24,3208.00,C
6555,"POPLATEK TYDNE",7914,NULL,NULL,0.0,0.0,5900.0,0.0,38,Louny,"north Bohemia",85852,8965,7.0,8.23,104,2653,2822,70,175,242,175,175,175,175,175,0,0,0,0,0,0,0,390467.1286,6697.7571,0.0000,30514.1143,0.0000,26836.9714,3034.2857,0.0000,28.2857,237.5286,0.0000,0.0000,0.0000,3034.2857,6336,1994-03-31,212400,36,5900.00,A
6592,"POPLATEK MESICNE",7959,junior,1998-04-21,0.0,0.0,6510.7,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,27,87,129,87,87,87,87,87,0,0,0,0,0,0,0,564426.2963,9659.8148,166.6667,62613.5556,0.0000,46017.7778,13418.3704,0.0000,12.7778,246.4815,0.0000,9560.0000,0.0000,3858.3704,6338,1997-08-24,390660,60,6511.00,C
6609,"POPLATEK MESICNE",7980,NULL,NULL,0.0,0.0,1671.0,0.0,16,"Jindrichuv Hradec","south Bohemia",93931,8427,1.1,1.54,107,1874,1913,46,89,189,89,89,89,89,89,0,0,0,0,0,0,0,235513.5435,4077.4348,0.0000,25424.7391,0.0000,18358.4130,4999.6304,0.0000,13.3696,106.6522,1.6957,2784.1957,0.0000,944.4783,6342,1995-11-12,60156,36,1671.00,B
6649,"POPLATEK MESICNE",8030,classic,1997-08-02,0.0,0.0,1671.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,41,79,98,79,79,79,79,79,0,0,0,0,0,0,0,239292.7805,6830.3415,607.3171,25025.8293,0.0000,22375.1463,774.3659,0.0000,8.4146,183.9756,0.0000,0.0000,0.0000,774.3659,6346,1997-05-22,100260,60,1671.00,C
6678,"POPLATEK MESICNE",8064,NULL,NULL,0.0,0.0,6133.0,0.0,54,"Brno - mesto","south Moravia",387570,9897,1.6,1.96,140,18721,18696,36,115,133,115,115,115,115,115,0,0,0,0,0,0,0,502669.0000,20958.1389,0.0000,57106.6111,0.0000,53578.8333,3066.5000,0.0000,13.3333,249.1944,0.0000,0.0000,0.0000,3066.5000,6350,1997-07-09,294384,48,6133.00,C
6686,"POPLATEK MESICNE",8074,NULL,NULL,0.0,0.0,4853.8,0.0,61,Trebic,"south Moravia",117897,8814,4.7,5.74,107,2112,2059,35,69,98,69,69,69,69,69,0,0,0,0,0,0,0,209060.7429,14925.1429,0.0000,17.1429,30787.0857,28673.2286,1664.2286,0.0000,12.4286,153.9143,0.0000,0.0000,0.0000,1664.2286,6353,1997-12-25,116496,24,4854.00,C
6688,"POPLATEK MESICNE",8076,NULL,NULL,0.0,1753.0,0.0,0.0,16,"Jindrichuv Hradec","south Bohemia",93931,8427,1.1,1.54,107,1874,1913,31,73,176,73,73,73,73,73,0,0,0,0,0,0,0,318376.8065,1611.5161,0.0000,9630.1613,0.0000,4628.2258,3540.2581,459.6774,12.0968,149.8387,0.0000,1470.2581,0.0000,535.0968,6354,1996-10-23,22968,36,638.00,C
6699,"POPLATEK MESICNE",8089,NULL,NULL,0.0,0.0,2650.2,0.0,35,"Jablonec n. Nisou","north Bohemia",88768,8867,1.0,1.21,130,3384,3620,31,87,129,87,87,87,87,87,0,0,0,0,0,0,0,274780.6452,7701.9677,0.0000,6529.0323,16670.4839,10354.5806,11788.0323,0.0000,12.0968,153.6452,0.0000,5889.5161,0.0000,1282.2581,6355,1997-09-24,127200,48,2650.00,C
6701,"POPLATEK TYDNE",8091,NULL,NULL,0.0,0.0,2650.2,0.0,49,Semily,"east Bohemia",75685,8208,1.8,2.26,155,1660,2123,70,194,258,194,194,194,194,194,0,0,0,0,0,0,0,468866.4714,9895.9143,0.0000,45308.3286,0.0000,43592.8571,1362.8571,0.0000,28.2857,251.3000,0.0000,0.0000,0.0000,1362.8571,6356,1993-12-08,95400,36,2650.00,A
6706,"POPLATEK MESICNE",8096,NULL,NULL,0.0,1982.0,0.0,0.0,38,Louny,"north Bohemia",85852,8965,7.0,8.23,104,2653,2822,25,50,130,50,50,50,50,50,0,0,0,0,0,0,0,317806.3200,1845.7200,0.0000,14237.2800,0.0000,9585.8000,2974.4000,619.4000,11.4000,168.6400,0.0000,1585.6000,0.0000,259.4400,6357,1998-07-12,64860,60,1081.00,C
6715,"POPLATEK TYDNE",8105,NULL,NULL,0.0,0.0,2298.2,0.0,48,"Rychnov nad Kneznou","east Bohemia",78955,9060,1.7,2.44,124,1655,1717,64,164,200,164,164,164,164,164,0,0,0,0,0,0,0,212060.4844,16248.3125,0.0000,5564.0625,14758.6250,18292.8750,1651.6875,0.0000,26.7188,138.0625,0.0938,0.0000,0.0000,1651.6875,6358,1995-01-14,137880,60,2298.00,D
6738,"POPLATEK MESICNE",8130,NULL,NULL,0.0,0.0,3159.0,0.0,62,"Uherske Hradiste","south Moravia",145688,8544,1.2,1.86,109,2719,2906,54,109,171,109,109,109,109,109,0,0,0,0,0,0,0,201171.3148,4163.4074,0.0000,51.8519,20182.5000,18807.4074,702.0000,0.0000,13.3333,142.9074,0.0000,0.0000,0.0000,702.0000,6362,1995-10-31,37908,12,3159.00,A
6792,"POPLATEK MESICNE",8200,NULL,NULL,0.0,3520.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,32,71,185,71,71,71,71,71,0,0,0,0,0,0,0,259482.5313,1277.4688,0.0000,13411.1875,0.0000,8372.0313,3905.2500,356.9063,12.6563,143.5625,0.0000,2970.0000,0.0000,537.0000,6377,1997-03-17,17184,12,1432.00,A
6856,"POPLATEK MESICNE",8276,NULL,NULL,0.0,0.0,3454.0,0.0,43,"Hradec Kralove","east Bohemia",161854,9425,1.7,2.50,125,4085,3891,41,92,221,92,92,92,92,92,0,0,0,0,0,0,0,249769.5122,3333.0244,0.0000,22369.9512,0.0000,10783.2195,10994.4390,6285.4878,13.5366,123.3171,0.0000,2307.5366,0.0000,1684.8780,6386,1997-04-30,124344,36,3454.00,C
6902,"POPLATEK MESICNE",8333,NULL,NULL,0.0,3738.0,0.0,0.0,60,Prostejov,"south Moravia",110643,8441,3.4,4.48,115,1879,2252,27,54,121,54,54,54,54,54,0,0,0,0,0,0,0,185071.8148,667.4815,0.0000,11206.4074,0.0000,6311.6667,4328.5185,0.0000,11.6667,101.2593,0.0000,3045.7778,0.0000,608.8889,6399,1997-12-21,49320,36,1370.00,C
6922,"POPLATEK TYDNE",8356,NULL,NULL,0.0,0.0,5811.7,0.0,3,Beroun,"central Bohemia",75232,8980,1.9,2.21,111,2824,2813,20,41,62,41,41,41,41,41,0,0,0,0,0,0,0,260839.2000,13878.7000,0.0000,865.0000,36613.5000,33386.9000,290.6000,0.0000,21.0000,195.9000,0.0000,0.0000,0.0000,290.6000,6402,1998-12-06,139488,24,5812.00,C
6924,"POPLATEK MESICNE",8359,junior,1998-02-28,0.0,0.0,4059.5,0.0,74,"Ostrava - mesto","north Moravia",323870,10673,4.7,5.44,100,18782,18347,55,114,244,114,114,114,114,114,0,0,0,0,0,0,0,263407.5091,7829.5455,74.5455,310.9091,26571.3636,19229.9273,6982.8182,0.0000,13.6364,154.7091,0.0000,4251.5455,0.0000,2731.2727,6403,1995-12-05,194880,48,4060.00,C
6930,"POPLATEK MESICNE",8366,classic,1997-11-08,0.0,0.0,1081.0,0.0,41,"Usti nad Labem","north Bohemia",118650,9832,3.3,4.48,114,6445,5471,64,130,227,130,130,130,130,130,0,0,0,0,0,0,0,290346.7656,1058.8281,153.1250,26287.7969,0.0000,24885.7031,405.3750,0.0000,13.8281,215.2344,0.0000,0.0000,0.0000,405.3750,6407,1994-05-26,25944,24,1081.00,A
6950,"POPLATEK MESICNE",8392,classic,1998-08-16,0.0,8561.0,0.0,0.0,36,Liberec,"north Bohemia",159617,9198,3.3,4.28,131,5796,6132,27,62,99,62,62,62,62,62,0,0,0,0,0,0,0,279635.2222,2188.4444,170.3704,26218.2593,0.0000,8982.7778,15050.4444,0.0000,11.6667,173.7778,0.0000,6975.6296,0.0000,8074.8148,6415,1997-02-12,475680,48,9910.00,C
6985,"POPLATEK MESICNE",8432,NULL,NULL,0.0,0.0,2687.5,0.0,38,Louny,"north Bohemia",85852,8965,7.0,8.23,104,2653,2822,42,109,169,109,109,109,109,109,0,0,0,0,0,0,0,403790.1429,5557.6429,0.0000,44239.5238,0.0000,30083.0000,12828.5000,0.0000,12.8571,217.9048,0.0000,10972.5000,0.0000,1856.0000,6421,1996-07-25,96768,36,2688.00,C
7045,"POPLATEK MESICNE",8502,classic,1998-09-30,0.0,0.0,6015.3,0.0,51,Trutnov,"east Bohemia",121947,8541,2.5,2.97,131,3496,3839,25,49,82,49,49,49,49,49,0,0,0,0,0,0,0,357449.7600,11172.1200,132.0000,16.0000,37535.6800,31423.9200,4330.8000,0.0000,11.4000,226.1200,0.0000,0.0000,0.0000,4330.8000,6435,1997-06-16,288720,48,6015.00,C
7049,"POPLATEK MESICNE",8506,junior,1998-10-16,0.0,0.0,8253.2,0.0,69,Jesenik,"north Moravia",42821,8173,NULL,7.01,124,NULL,1358,15,29,43,29,29,29,29,29,0,0,0,0,0,0,0,275268.2000,11086.4000,0.0000,40.0000,51169.5333,44943.1333,3851.4000,0.0000,9.0000,176.4667,0.0000,0.0000,0.0000,3851.4000,6436,1998-05-22,495180,60,8253.00,C
7052,"POPLATEK PO OBRATU",8510,NULL,NULL,0.0,0.0,1776.7,0.0,55,"Brno - venkov","south Moravia",157042,8743,1.8,2.43,111,3659,3894,18,48,48,48,48,48,48,48,0,0,0,0,0,0,0,126921.2778,11920.2778,0.0000,5483.3333,10956.1111,13627.5556,1184.6667,0.0000,66.6667,83.5000,0.5556,0.0000,0.0000,1184.6667,6437,1997-11-09,63972,36,1777.00,D
7082,"POPLATEK MESICNE",8548,NULL,NULL,0.0,6359.0,0.0,0.0,57,Hodonin,"south Moravia",161954,8720,3.7,4.50,116,3729,3651,28,69,164,69,69,69,69,69,0,0,0,0,0,0,0,234354.5714,797.7500,0.0000,13741.1429,0.0000,5016.0714,8029.1071,12.3214,11.7857,101.7857,0.0000,5223.4643,0.0000,1589.1071,6442,1998-02-08,194160,48,4045.00,C
7099,"POPLATEK MESICNE",8568,NULL,NULL,0.0,0.0,4882.5,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,29,59,158,59,59,59,59,59,0,0,0,0,0,0,0,308174.6207,4528.5517,0.0000,220.6897,30810.1724,18948.5517,11548.3103,436.9655,11.8966,128.1379,0.0000,195.3103,0.0000,1178.6552,6450,1998-06-10,234336,48,4882.00,C
7123,"POPLATEK PO OBRATU",8598,NULL,NULL,0.0,0.0,3918.2,0.0,64,Zlin,"south Moravia",197099,9624,1.6,2.31,145,4484,4265,69,191,264,191,191,191,191,191,0,0,0,0,0,0,0,372370.0725,6567.6232,0.0000,46219.3333,0.0000,33631.6087,11669.9710,0.0000,92.7536,172.1594,0.0000,10988.5797,0.0000,681.3913,6456,1993-12-09,47016,12,3918.00,A
7133,"POPLATEK MESICNE",8610,NULL,NULL,0.0,2683.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,64,160,407,160,160,160,160,160,0,0,0,0,0,0,0,166584.1094,263.5625,0.0000,5886.9375,0.0000,2263.9063,3432.0938,106.0156,13.5938,72.6250,0.0000,2473.3906,0.0000,760.5000,6460,1994-11-06,48672,36,1352.00,A
7136,"POPLATEK TYDNE",8615,NULL,NULL,0.0,0.0,2059.0,0.0,12,Pribram,"central Bohemia",107870,8754,3.8,4.31,137,3804,3868,45,102,258,102,102,102,102,102,0,0,0,0,0,0,0,469948.7111,11497.4222,0.0000,34880.8222,0.0000,29916.6444,4496.6444,461.9111,25.3333,207.2667,0.0000,912.0000,0.0000,1235.4000,6461,1996-09-19,74124,36,2059.00,C
7156,"POPLATEK MESICNE",8636,classic,1998-04-02,0.0,0.0,2062.0,0.0,71,"Novy Jicin","north Moravia",161227,8678,5.9,5.57,102,4980,4595,16,40,36,40,40,40,40,40,0,0,0,0,0,0,0,244870.5625,28424.2500,168.7500,2275.0000,22581.5625,20123.8125,1031.0000,0.0000,10.3125,201.7500,0.0000,0.0000,0.0000,1031.0000,6464,1998-04-16,49488,24,2062.00,C
7176,"POPLATEK MESICNE",8661,NULL,NULL,0.0,6110.0,0.0,0.0,1,"Hl.m. Praha",Prague,1204953,12541,0.2,0.43,167,85677,99107,25,50,99,50,50,50,50,50,0,0,0,0,0,0,0,257919.9200,2294.9600,0.0000,25852.0000,0.0000,17082.6000,6655.4800,0.0000,11.4000,181.0400,0.0000,4888.0000,0.0000,1767.4800,6468,1997-11-30,203940,60,3399.00,C
7180,"POPLATEK TYDNE",8666,NULL,NULL,0.0,0.0,4156.5,0.0,7,Melnik,"central Bohemia",94725,9920,2.2,2.87,130,4289,4846,19,45,58,45,45,45,45,45,0,0,0,0,0,0,0,252527.7368,13578.5263,0.0000,1421.0526,25595.2105,16664.0000,6179.1053,0.0000,20.5263,160.5263,0.0000,5960.3158,0.0000,218.7895,6469,1998-11-17,99744,24,4156.00,C
7181,"POPLATEK PO OBRATU",8667,NULL,NULL,0.0,0.0,4156.5,0.0,77,Vsetin,"north Moravia",148545,8909,4.0,5.56,113,3460,3590,30,83,205,83,83,83,83,83,0,0,0,0,0,0,0,557920.3000,8873.1667,0.0000,34013.9333,0.0000,24899.8000,6552.2333,14.9333,93.3333,225.0000,0.0000,4694.6667,0.0000,969.9667,6470,1998-05-17,49872,12,4156.00,C
7184,"POPLATEK MESICNE",8670,NULL,NULL,0.0,3434.0,0.0,0.0,5,Kolin,"central Bohemia",95616,9307,3.8,4.43,118,2616,3040,43,85,285,85,85,85,85,85,0,0,0,0,0,0,0,320266.6047,1228.7674,0.0000,24339.2326,0.0000,14070.5814,9169.3023,610.6512,12.9070,129.4186,0.0000,3034.6977,0.0000,3619.5349,6471,1996-08-04,155640,24,6485.00,A
7190,"POPLATEK MESICNE",8677,NULL,NULL,0.0,5394.0,0.0,0.0,49,Semily,"east Bohemia",75685,8208,1.8,2.26,155,1660,2123,64,154,247,154,154,154,154,154,0,0,0,0,0,0,0,182374.1406,354.9219,0.0000,9801.5938,0.0000,3877.0313,5682.0938,0.0000,13.5938,112.4531,0.0000,4972.5938,0.0000,709.5000,6474,1995-06-06,63360,60,1056.00,C
7240,"POPLATEK MESICNE",8737,NULL,NULL,0.0,0.0,2535.7,0.0,17,Pelhrimov,"south Bohemia",74062,8114,2.3,2.62,119,1003,1181,33,69,115,69,69,69,69,69,0,0,0,0,0,0,0,137179.5152,1561.6667,0.0000,272.7273,16136.0606,7766.2121,8320.2424,0.0000,12.2727,101.1515,0.0000,7474.9091,0.0000,845.3333,6486,1998-01-15,152160,60,2536.00,C
7262,"POPLATEK MESICNE",8764,NULL,NULL,0.0,1900.0,0.0,0.0,70,Karvina,"north Moravia",285387,10177,6.6,7.75,81,9878,10108,29,61,129,61,61,61,61,61,0,0,0,0,0,0,0,213830.4828,1408.6552,0.0000,18263.5862,0.0000,9060.1724,7927.8621,0.0000,11.8966,133.1034,0.0000,1506.8966,0.0000,968.3793,6490,1997-02-10,73260,60,1221.00,C
7274,"POPLATEK MESICNE",8777,NULL,NULL,0.0,0.0,4086.8,0.0,11,"Praha - zapad","central Bohemia",75637,9622,0.4,0.59,154,3475,3529,16,34,49,34,34,34,34,34,0,0,0,0,0,0,0,203138.3125,8050.4375,0.0000,25412.3750,0.0000,17947.0000,5718.9375,0.0000,10.3125,130.6250,0.0000,3164.5625,0.0000,2554.3750,6495,1998-03-12,49044,12,4087.00,C
